sport_key,sport,market,side,event_id,american_odds,model_prob,sized_prob,fair_prob,closing_fair_prob,edge_pct,edge_pct_raw,shrinkage_alpha,ev_pct,bet_pct,bet_usd,outcome,pnl,clv_prob_pts,clv_pct,signals,sig_sharp,sig_rlm,sig_fade,n_signals
basketball_nba,NBA,totals,Over,184d31a9a32dffc9c91eac3766d6f12d,-108.0,0.5843647628462271,0.5387462701847391,0.4931277775232511,0.4931277775232511,4.56,9.12,0.5,3.76,0.010148060496064336,101.48060496064336,0,-101.48060496064336,0.0,0.0,SHARP_MONEY,1,0,0,1
basketball_nba,NBA,totals,Over,1b5c084f510006e8f30cd6cac40e231d,-108.0,0.6289015792875342,0.5598678382230522,0.4908340971585702,0.4908340971585702,6.9,13.81,0.5,7.83,0.021131275875987156,211.31275875987157,1,195.65996181469592,0.0,0.0,SHARP_MONEY,1,0,0,1
basketball_nba,NBA,totals,Under,1b5c084f510006e8f30cd6cac40e231d,-110.0,0.5818430354767478,0.5455044691590889,0.5091659028414299,0.5091659028414299,3.63,7.27,0.5,4.14,0.011389846308521679,113.89846308521679,0,-113.89846308521679,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Over,1bd4432ce20bc61756180bf2d1c59c91,-110.0,0.621912117428088,0.565539010134759,0.5091659028414299,0.5091659028414299,5.64,11.27,0.5,7.97,0.021907980320748515,219.07980320748516,1,199.16345746135016,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Over,2734c350b90f332dbece882dd10b204e,-110.0,0.6082030928438925,0.557971515462194,0.5077399380804954,0.5077399380804954,5.02,10.05,0.5,6.52,0.017935045617651864,179.35045617651863,1,163.0458692513806,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Under,2734c350b90f332dbece882dd10b204e,112.0,0.5240294934786351,0.50814477769907,0.4922600619195047,0.4922600619195047,1.59,3.18,0.5,7.73,0.01724708230402418,172.4708230402418,0,-172.4708230402418,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Over,30d614c5d781b768faf9cf885e890851,-105.0,0.5920702432016385,0.5506180730215342,0.5091659028414299,0.5091659028414299,4.15,8.29,0.5,7.5,0.01969176242353628,196.9176242353628,0,-196.9176242353628,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Under,399d2e69e4408801d09e614c88779989,-108.0,0.6074114376985765,0.5651055067602109,0.5227995758218452,0.5227995758218452,4.23,8.46,0.5,8.84,0.02385486351530967,238.5486351530967,0,-238.5486351530967,0.0,0.0,SHARP_MONEY,1,0,0,1
basketball_nba,NBA,totals,Under,40c8a29efb894c4dd6bf6acc5025c9cb,-105.0,0.5620960447096527,0.5333382385512353,0.504580432392818,0.504580432392818,2.88,5.75,0.5,4.13,0.010835847257508075,108.35847257508075,0,-108.35847257508075,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Under,465746f51ad349641512f36c52306968,-110.0,0.6346814484378457,0.5696309404153319,0.504580432392818,0.504580432392818,6.51,13.01,0.5,8.75,0.024056243718049274,240.56243718049274,0,-240.56243718049274,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Over,62dc6619019d4366984883a71b283077,-110.0,0.5672875985924041,0.5347567405774201,0.502225882562436,0.502225882562436,3.25,6.51,0.5,2.09,0.005747288803145543,57.472888031455426,1,52.248080028595844,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Under,62dc6619019d4366984883a71b283077,-105.0,0.606732586940509,0.5522533521890365,0.49777411743756406,0.49777411743756406,5.45,10.9,0.5,7.82,0.0205298429968812,205.29842996881197,0,-205.29842996881197,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Over,689b4554b0b10e67f46872eb2e74b98d,-105.0,0.6197713022809337,0.5690465406695926,0.5183217790582515,0.5183217790582515,5.07,10.14,0.5,11.1,0.029136352093166194,291.3635209316619,0,-291.3635209316619,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Under,6fa2ebdc614d327bc9a4558541adcd30,-105.0,0.6075620966891327,0.5526522782524587,0.49774245981578463,0.49774245981578463,5.49,10.98,0.5,7.9,0.020734292604385043,207.34292604385044,0,-207.34292604385044,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Over,77e60e525f42e8337027f550bcd2f1cc,-110.0,0.6017263748720024,0.5519161293557249,0.5021058838394474,0.5021058838394474,4.98,9.96,0.5,5.37,0.014755967911755553,147.55967911755553,1,134.14516283414142,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Under,7e2d40a6d3b163e318b7abbe026c40c1,-110.0,0.6034707898532221,0.552880345693728,0.5022899015342339,0.5022899015342339,5.06,10.12,0.5,5.55,0.015262181489207228,152.62181489207228,0,-152.62181489207228,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Under,862af0717b53a01b5e93a188a655d663,-104.0,0.6050014848885665,0.553553684364007,0.5021058838394474,0.5021058838394474,5.14,10.29,0.5,8.58,0.02231237902564358,223.12379025643583,0,-223.12379025643583,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Over,878243c543236baba132ad43ae333aae,-105.0,0.6086328938918887,0.562857765716536,0.5170826375411833,0.5170826375411833,4.58,9.16,0.5,9.89,0.02596460492972469,259.64604929724686,1,247.28195171166365,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Over,88e10294c54deffd6e9e6efcba249d2c,-105.0,0.5448716127411873,0.5247260225670027,0.504580432392818,0.504580432392818,2.01,4.03,0.5,2.45,0.0064220865655889026,64.22086565588903,0,-64.22086565588903,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Under,88e10294c54deffd6e9e6efcba249d2c,-108.0,0.6047726664764325,0.5500961170418073,0.49541956760718214,0.49541956760718214,5.47,10.94,0.5,5.94,0.016049980861739803,160.49980861739803,1,148.6109339049982,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Over,8d8ab21ae69d529ee4bd01fb8ace8276,-110.0,0.5927335535222725,0.5463667767611362,0.5,0.5,4.64,9.27,0.5,4.31,0.011842557799596526,118.42557799596526,0,-118.42557799596526,0.0,0.0,CLV_MODEL,0,0,0,0
